# Date Created: 21-Feb-2023 (10:40:05),,,,
Elapsed [s],T1 [C],T2 [C],T3 [C],T4 [C]
175.6,-37,999,-36.2,-36.4
180.6,-36.9,999,-36.1,-36.3
185.6,-36.8,999,-36.1,-36.2
190.6,-36.7,999,-36,-36.1
195.6,-36.7,999,-35.8,-35.9
200.6,-36.4,999,-35.6,-35.8
205.7,-36.2,999,-35.3,-35.5
210.7,-35.6,999,-35,-35.2
215.7,-35.3,999,-34.4,-34.7
220.7,-34.9,999,-34,-34.2
225.7,-34.6,999,-33.5,-33.9
230.8,-34.2,999,-33.1,-33.5
235.7,-33.8,999,-32.6,-33.1
240.8,-33.4,999,-32.3,-32.7
245.8,-33,999,-31.9,-32.2
250.8,-32.7,999,-31.4,-31.8
255.8,-32.1,999,-31.1,-31.4
260.8,-31.5,999,-30.5,-30.8
265.8,-31,999,-29.9,-30.2
270.9,-30.6,999,-29.4,-29.8
275.9,-30.1,999,-28.9,-29.2
280.9,-29.7,999,-28.5,-28.8
285.9,-29.3,999,-27.9,-28.3
290.9,-28.8,999,-27.5,-27.8
295.9,-28.4,999,-27,-27.4
300.9,-27.8,999,-26.6,-27
306,-27.4,999,-26.1,-26.5
310.9,-26.7,999,-25.5,-25.8
316,-26.2,999,-25,-25.3
321,-25.7,999,-24.6,-24.7
326,-25.2,999,-24,-24.4
331,-24.8,999,-23.6,-23.8
336,-24.4,999,-23.1,-23.4
341.1,-24,999,-22.6,-23
346.1,-23.3,999,-22.2,-22.4
351.1,-22.7,999,-21.8,-21.8
356.1,-22.4,999,-21.1,-21.3
361.1,-21.9,999,-20.7,-20.9
366.1,-21.5,999,-20.2,-20.4
371.1,-21,999,-19.7,-20
376.1,-20.6,999,-19.3,-19.6
381.1,-20.2,999,-18.9,-19.1
386.2,-19.7,999,-18.5,-18.6
391.2,-19.4,999,-18.1,-18.1
396.2,-18.9,999,-17.7,-17.8
401.2,-18.3,999,-17.1,-17.2
406.2,-17.9,999,-16.8,-16.7
411.3,-17.6,999,-16.4,-16.4
416.3,-17.2,999,-16,-15.9
421.3,-16.8,999,-15.7,-15.6
426.3,-16.4,999,-15.3,-15.3
431.3,-16.1,999,-15,-14.8
436.3,-15.8,999,-14.8,-14.5
441.3,-15.5,999,-14.4,-14.1
446.3,-15.1,999,-14.1,-13.8
451.3,-14.8,999,-13.8,-13.3
456.3,-14.5,999,-13.5,-13
461.3,-13.9,999,-13,-12.6
466.3,-13.6,999,-12.7,-12.3
471.4,-13.4,999,-12.5,-11.9
476.4,-13.1,999,-12.2,-11.7
481.4,-12.8,999,-11.9,-11.3
486.4,-12.5,999,-11.7,-11.1
491.4,-12.2,999,-11.3,-10.8
496.4,-12,999,-11.1,-10.4
501.4,-11.8,999,-11,-10.2
506.4,-11.5,999,-10.8,-10
511.5,-11.3,999,-10.8,-9.9
516.5,-11.4,999,-10.8,-9.9
521.5,-11.4,999,-10.8,-9.8
526.5,-11.3,999,-10.8,-9.7
531.5,-11.4,999,-10.9,-9.8
536.5,-11.4,999,-11,-9.9
541.5,-11.5,999,-11,-9.9
546.6,-11.5,999,-11.1,-10
551.6,-11.5,999,-11.1,-10
556.6,-11.5,999,-11.2,-10
561.6,-11.5,999,-11.2,-10
566.6,-11.5,999,-11.2,-9.9
571.6,-11.4,999,-11.2,-10
576.6,-11.5,999,-11.3,-10
581.6,-11.5,999,-11.3,-9.9
586.7,-11.4,999,-11.3,-9.9
591.7,-11.5,999,-11.4,-10
596.7,-11.5,999,-11.4,-10
601.7,-11.5,999,-11.4,-10
606.7,-11.6,999,-11.5,-10
611.7,-11.6,999,-11.6,-10.1
616.8,-11.6,999,-11.6,-10.1
621.7,-11.6,999,-11.7,-10.1
626.8,-11.6,999,-11.7,-10.2
631.8,-11.6,999,-11.7,-10.1
636.8,-11.5,999,-11.7,-10.1
641.8,-11.6,999,-11.7,-10.1
646.8,-11.6,999,-11.7,-10.1
651.8,-11.6,999,-11.7,-10.1
656.8,-11.6,999,-11.7,-10.1
661.9,-11.6,999,-11.7,-10.1
666.9,-11.6,999,-11.7,-10.1
671.9,-11.5,999,-11.7,-10.1
676.9,-11.5,999,-11.7,-10.1
681.9,-11.5,999,-11.7,-10
686.9,-11.5,999,-11.7,-10
691.9,-11.5,999,-11.7,-10.1
697,-11.5,999,-11.8,-10
701.9,-11.5,999,-11.8,-10
706.9,-11.5,999,-11.7,-10.1
712,-11.5,999,-11.7,-10
717,-11.5,999,-11.7,-10.1
722,-11.4,999,-11.7,-10.1
727,-11.4,999,-11.7,-10
732,-11.5,999,-11.7,-10
737.1,-11.4,999,-11.7,-10
742.1,-11.3,999,-11.7,-10
747,-11.3,999,-11.6,-9.9
752.1,-11.3,999,-11.6,-9.8
757.1,-11.2,999,-11.6,-9.9
762.1,-11.2,999,-11.6,-9.8
767.1,-11.2,999,-11.6,-9.8
772.1,-11.3,999,-11.6,-9.8
777.2,-11.2,999,-11.6,-9.9
782.2,-11.2,999,-11.6,-9.8
787.2,-11.2,999,-11.6,-9.9
792.2,-11.2,999,-11.7,-9.9
797.2,-11.3,999,-11.7,-9.8
802.2,-11.3,999,-11.6,-9.8
807.2,-11.2,999,-11.6,-9.8
812.3,-11.3,999,-11.7,-9.9
817.3,-11.3,999,-11.6,-9.9
822.2,-11.2,999,-11.6,-9.9
827.3,-11.2,999,-11.6,-9.8
832.3,-11.2,999,-11.6,-9.9
837.3,-11.2,999,-11.6,-9.9
842.3,-11.2,999,-11.6,-9.8
847.3,-11.1,999,-11.6,-9.8
852.3,-11.2,999,-11.6,-9.8
857.3,-11.1,999,-11.6,-9.8
862.4,-11.1,999,-11.5,-9.8
867.4,-11.1,999,-11.6,-9.8
872.4,-11.2,999,-11.5,-9.9
877.4,-11.1,999,-11.6,-9.8
882.4,-11.1,999,-11.6,-9.8
887.5,-11.2,999,-11.6,-9.8
892.5,-11.1,999,-11.6,-9.8
897.5,-11.2,999,-11.5,-9.9
902.5,-11.2,999,-11.6,-9.8
907.5,-11.1,999,-11.6,-9.8
912.5,-11.2,999,-11.5,-9.8
917.5,-11.1,999,-11.6,-9.8
922.6,-11.1,999,-11.5,-9.8
927.6,-11.1,999,-11.5,-9.8
932.6,-11,999,-11.5,-9.8
937.6,-11.1,999,-11.5,-9.9
942.6,-11,999,-11.5,-9.8
947.7,-11,999,-11.5,-9.7
952.7,-11,999,-11.5,-9.8
957.7,-11,999,-11.5,-9.7
962.7,-11,999,-11.5,-9.8
967.7,-11,999,-11.5,-9.8
972.7,-11,999,-11.5,-9.8
977.7,-11,999,-11.5,-9.7
982.7,-11,999,-11.5,-9.7
987.8,-11,999,-11.5,-9.7
992.8,-11,999,-11.5,-9.7
997.8,-11,999,-11.5,-9.8
1002.8,-11,999,-11.5,-9.8
1007.8,-11,999,-11.5,-9.8
1012.8,-11,999,-11.5,-9.8
1017.8,-11,999,-11.5,-9.8
1022.8,-11,999,-11.5,-9.7
1027.8,-11,999,-11.4,-9.8
1032.8,-11,999,-11.4,-9.7
1037.9,-11,999,-11.5,-9.8
1042.9,-11,999,-11.4,-9.7
1047.9,-11,999,-11.4,-9.7
1052.9,-11,999,-11.4,-9.7
0.1,-37.5,999,-36.8,-37
5.2,-37.5,999,-36.8,-37.1
10.2,-37.5,999,-36.9,-37.1
15.2,-37.5,999,-36.8,-37
20.3,-37.5,999,-36.8,-37.1
25.3,-37.5,999,-36.8,-37.1
30.3,-37.5,999,-36.8,-37.1
35.3,-37.5,999,-36.8,-37.1
40.3,-37.5,999,-36.8,-37.1
45.3,-37.5,999,-36.8,-37
50.3,-37.5,999,-36.8,-37.1
55.3,-37.5,999,-36.8,-37.1
60.4,-37.5,999,-36.9,-37.1
65.4,-37.5,999,-36.8,-37.1
70.4,-37.5,999,-36.9,-37.1
75.4,-37.5,999,-36.9,-37.1
80.4,-37.5,999,-36.9,-37
85.4,-37.5,999,-36.9,-37
90.4,-37.5,999,-36.9,-37.1
95.5,-37.5,999,-36.8,-37.1
100.4,-37.5,999,-36.8,-37.1
105.5,-37.5,999,-36.8,-37.1
110.5,-37.5,999,-36.8,-37.1
115.5,-37.5,999,-36.8,-37
120.5,-37.5,999,-36.8,-37
125.5,-37.5,999,-36.8,-37
130.5,-37.5,999,-36.8,-37.1
135.6,-37.5,999,-36.8,-37.1
140.6,-37.5,999,-36.8,-37
145.6,-37.5,999,-36.8,-37
150.6,-37.4,999,-36.7,-36.9
155.6,-37.5,999,-36.7,-36.9
160.6,-37.4,999,-36.7,-36.9
165.6,-37.4,999,-36.7,-36.9
170.7,-37.4,999,-36.6,-36.9
175.7,-37.3,999,-36.6,-36.8
180.7,-37.2,999,-36.5,-36.8
185.7,-37.2,999,-36.4,-36.7
190.7,-37.1,999,-36.2,-36.6
195.7,-37,999,-36.1,-36.5
200.7,-36.8,999,-35.9,-36.3
205.7,-36.5,999,-35.5,-36.1
210.7,-36,999,-35.2,-35.8
215.8,-35.7,999,-34.9,-35.5
220.8,-35.4,999,-34.2,-34.9
225.8,-34.9,999,-33.9,-34.5
230.8,-34.6,999,-33.4,-34.1
235.8,-34.2,999,-33,-33.8
240.9,-33.8,999,-32.5,-33.4
245.9,-33.4,999,-32.2,-32.9
250.9,-33,999,-31.6,-32.6
255.9,-32.6,999,-31.2,-32.1
260.9,-32.1,999,-30.8,-31.7
265.9,-31.4,999,-30,-31.1
270.9,-31,999,-29.6,-30.6
275.9,-30.6,999,-29.1,-30.1
280.9,-30.1,999,-28.6,-29.7
285.9,-29.7,999,-28,-29.2
291,-29.2,999,-27.6,-28.7
296,-28.7,999,-27.1,-28.3
301,-28.2,999,-26.6,-27.7
306,-27.8,999,-26.1,-27.3
311,-27.3,999,-25.3,-26.7
316,-26.6,999,-25,-26.3
321.1,-26.2,999,-24.4,-25.6
326.1,-25.6,999,-23.9,-25.1
331,-25.2,999,-23.4,-24.6
336.1,-24.8,999,-23,-24.1
341.1,-24.3,999,-22.5,-23.7
346.1,-23.8,999,-22,-23.1
351.1,-23.3,999,-21.7,-22.7
356.1,-22.6,999,-21,-22.3
361.2,-22.1,999,-20.5,-21.5
366.2,-21.7,999,-20.1,-21.1
371.2,-21.3,999,-19.5,-20.6
376.2,-20.8,999,-19.1,-20.1
381.2,-20.3,999,-18.5,-19.7
386.2,-19.8,999,-18.2,-19.2
391.2,-19.4,999,-17.7,-18.8
396.3,-19,999,-17.4,-18.3
401.2,-18.5,999,-16.7,-17.7
406.3,-18,999,-16.2,-17.2
411.3,-17.5,999,-15.9,-16.8
416.3,-17.1,999,-15.4,-16.4
421.3,-16.8,999,-15.1,-15.9
426.3,-16.4,999,-14.8,-15.5
431.3,-16,999,-14.3,-15.1
436.4,-15.6,999,-14,-14.7
441.4,-15.3,999,-13.6,-14.3
446.3,-15,999,-13.4,-13.9
451.4,-14.6,999,-12.8,-13.4
456.4,-14.1,999,-12.5,-12.9
461.4,-13.7,999,-12.3,-12.5
466.4,-13.4,999,-12,-12.1
471.4,-13.1,999,-11.7,-11.8
476.4,-12.7,999,-11.4,-11.4
481.5,-12.5,999,-11.1,-11.2
486.5,-12.2,999,-10.8,-10.7
491.5,-11.9,999,-10.6,-10.4
496.5,-11.6,999,-10.3,-10.1
501.4,-11.2,999,-10.1,-9.7
506.5,-11,999,-9.9,-9.5
511.5,-10.7,999,-9.6,-9
516.5,-10.4,999,-9.4,-8.8
521.5,-10.2,999,-9.1,-8.5
526.6,-9.7,999,-8.9,-8.1
531.5,-9.5,999,-8.5,-8
536.6,-9.2,999,-8.2,-7.7
541.6,-9,999,-8.1,-7.5
546.6,-8.8,999,-8,-7.3
551.6,-8.6,999,-7.8,-7.2
556.6,-8.5,999,-7.8,-7
561.6,-8.4,999,-7.8,-6.9
566.7,-8.4,999,-7.8,-6.9
571.7,-8.3,999,-7.8,-6.9
576.7,-8.3,999,-7.8,-6.9
581.7,-8.3,999,-7.8,-6.9
586.7,-8.3,999,-7.9,-6.9
591.7,-8.3,999,-8,-6.9
596.7,-8.3,999,-8.1,-7
601.7,-8.4,999,-8.2,-7.1
606.8,-8.4,999,-8.3,-7.1
611.8,-8.4,999,-8.4,-7.2
616.8,-8.5,999,-8.4,-7.2
621.8,-8.6,999,-8.8,-7.3
626.8,-8.6,999,-8.6,-7.4
631.8,-8.7,999,-9.1,-7.4
636.9,-8.8,999,-9.1,-7.5
641.8,-8.8,999,-9.2,-7.7
646.9,-8.9,999,-9.4,-7.7
651.9,-8.9,999,-9.4,-7.9
656.9,-9,999,-9.6,-7.9
661.9,-9.1,999,-9.7,-8
666.9,-9.2,999,-9.7,-8.1
671.9,-9.2,999,-9.8,-8.1
676.9,-9.2,999,-9.9,-8.2
682,-9.3,999,-9.9,-8.2
687,-9.3,999,-10.1,-8.3
692,-9.2,999,-10.1,-8.3
697,-9.2,999,-10.1,-8.4
702,-9.2,999,-10.1,-8.4
707,-9.3,999,-10.1,-8.5
712.1,-9.2,999,-10,-8.3
717,-9.2,999,-10,-8.3
722,-9,999,-9.9,-8.2
727,-9,999,-9.8,-8.2
732.1,-9,999,-9.7,-8.2
737.1,-8.9,999,-9.7,-8.1
742.1,-8.8,999,-9.6,-8
747.1,-8.7,999,-9.6,-7.9
752.1,-8.6,999,-9.5,-7.9
757.1,-8.6,999,-9.5,-7.8
762.1,-8.6,999,-9.4,-7.7
767.1,-8.5,999,-9.4,-7.7
772.1,-8.5,999,-9.4,-7.7
777.1,-8.5,999,-9.4,-7.7
782.1,-8.5,999,-9.4,-7.7
787.2,-8.5,999,-9.4,-7.7
792.2,-8.5,999,-9.4,-7.7
797.2,-8.5,999,-9.4,-7.7
802.2,-8.5,999,-9.4,-7.7
807.3,-8.5,999,-9.5,-7.7
812.3,-8.5,999,-9.4,-7.7
817.3,-8.5,999,-9.5,-7.7
822.3,-8.5,999,-9.5,-7.7
827.3,-8.5,999,-9.5,-7.8
832.3,-8.5,999,-9.5,-7.7
837.3,-8.5,999,-9.5,-7.8
842.3,-8.5,999,-9.5,-7.9
847.3,-8.5,999,-9.5,-7.9
852.3,-8.6,999,-9.6,-7.9
857.4,-8.6,999,-9.6,-7.9
862.4,-8.6,999,-9.6,-7.9
867.4,-8.6,999,-9.6,-8
872.4,-8.6,999,-9.6,-7.9
877.4,-8.5,999,-9.6,-7.9
882.5,-8.6,999,-9.7,-7.9
887.5,-8.5,999,-9.7,-7.9
892.5,-8.6,999,-9.6,-8
897.5,-8.6,999,-9.7,-7.9
902.5,-8.6,999,-9.6,-7.9
907.5,-8.6,999,-9.7,-8
912.5,-8.6,999,-9.7,-8
917.5,-8.6,999,-9.7,-8
922.6,-8.6,999,-9.7,-8
927.6,-8.6,999,-9.7,-8
932.6,-8.5,999,-9.7,-8
937.6,-8.6,999,-9.7,-8
942.6,-8.6,999,-9.7,-8.1
947.6,-8.6,999,-9.7,-8
952.6,-8.5,999,-9.7,-8
957.6,-8.6,999,-9.7,-8
962.6,-8.6,999,-9.7,-8
967.7,-8.5,999,-9.7,-8
972.7,-8.5,999,-9.7,-8
977.7,-8.5,999,-9.7,-8
982.7,-8.5,999,-9.7,-8.1
987.7,-8.6,999,-9.7,-8
992.7,-8.5,999,-9.7,-8
997.8,-8.5,999,-9.7,-8
1002.8,-8.5,999,-9.7,-8
1007.8,-8.6,999,-9.7,-8
1012.8,-8.5,999,-9.8,-8
1017.8,-8.5,999,-9.7,-8.1
1022.8,-8.6,999,-9.7,-8.1
1027.8,-8.5,999,-9.7,-8.1
1032.8,-8.5,999,-9.7,-8.1
1037.9,-8.5,999,-9.7,-8
1042.9,-8.5,999,-9.7,-8
1047.9,-8.5,999,-9.7,-8
1052.9,-8.5,999,-9.7,-8.1
1057.9,-8.5,999,-9.7,-8
1063,-8.4,999,-9.7,-8
1068,-8.4,999,-9.6,-8.1
1072.9,-8.3,999,-9.6,-8
1078,-8.4,999,-9.6,-8
1083,-8.4,999,-9.6,-8.1
1088,-8.4,999,-9.6,-8
1093,-8.4,999,-9.6,-8
1098,-8.3,999,-9.6,-8
1103,-8.3,999,-9.6,-8.1
1108.1,-8.3,999,-9.6,-8
1113.1,-8.3,999,-9.6,-8.1
1118.1,-8.3,999,-9.6,-8
1123.1,-8.3,999,-9.5,-8
1128.1,-8.2,999,-9.5,-8
1133.1,-8.3,999,-9.5,-8
1138.2,-8.3,999,-9.5,-8.1
1143.2,-8.2,999,-9.5,-8
1148.2,-8.2,999,-9.5,-8
1153.2,-8.2,999,-9.4,-8
1158.2,-8.2,999,-9.5,-8
1163.3,-8.2,999,-9.5,-8
1168.2,-8.2,999,-9.4,-8
1173.3,-8.2,999,-9.4,-8
1178.3,-8.2,999,-9.4,-8
1183.3,-8.2,999,-9.4,-8
1188.3,-8.2,999,-9.4,-8
1193.3,-8.1,999,-9.5,-8
1198.4,-8.1,999,-9.4,-8
1203.4,-8.1,999,-9.5,-8
1208.3,-8.1,999,-9.4,-8
1213.4,-8.1,999,-9.4,-8
1218.4,-8.1,999,-9.4,-8
1223.4,-8.1,999,-9.4,-8
1228.4,-8.1,999,-9.4,-8
1233.4,-8.1,999,-9.4,-8
1238.5,-8.1,999,-9.4,-8
1243.5,-8.1,999,-9.4,-8
1248.5,-8.1,999,-9.4,-8
1253.5,-8,999,-9.4,-8
1258.5,-8,999,-9.4,-8
1263.6,-8,999,-9.4,-8
1268.5,-8,999,-9.4,-8
1273.5,-8,999,-9.4,-8
1278.6,-8.1,999,-9.4,-8
1283.6,-8,999,-9.4,-7.9
1288.6,-8,999,-9.4,-8
1293.6,-8,999,-9.4,-8
1298.6,-8,999,-9.4,-8
1303.7,-8,999,-9.4,-8
1308.7,-8,999,-9.4,-7.9
1313.7,-8,999,-9.4,-8
1318.7,-8,999,-9.3,-8
1323.7,-8,999,-9.4,-8
1328.8,-8,999,-9.4,-8
1333.8,-8,999,-9.3,-8
1338.7,-8,999,-9.4,-8
1343.7,-7.9,999,-9.3,-8
1348.8,-7.9,999,-9.3,-8
1353.8,-8,999,-9.4,-8
1358.8,-7.9,999,-9.3,-8
1363.8,-7.9,999,-9.3,-8
1368.8,-7.9,999,-9.3,-8
1373.9,-7.9,999,-9.2,-8
1378.9,-7.9,999,-9.2,-8
1383.9,-7.9,999,-9.2,-8
1388.9,-7.9,999,-9.2,-8
1393.9,-7.9,999,-9.2,-8
1399,-7.9,999,-9.2,-8
1403.9,-7.9,999,-9.2,-8
1409,-7.8,999,-9.2,-8
1413.9,-7.8,999,-9.2,-7.9
1419,-7.8,999,-9.2,-8
1424,-7.8,999,-9.2,-8
1429,-7.8,999,-9.2,-8
1434,-7.8,999,-9.2,-8
1439,-7.8,999,-9.1,-8
1444,-7.7,999,-9.2,-8
1449.1,-7.8,999,-9.2,-8
1454.1,-7.7,999,-9.2,-8
1459.1,-7.7,999,-9.2,-8
1464.1,-7.7,999,-9.2,-8
1469.1,-7.7,999,-9.2,-8
1474.1,-7.7,999,-9.2,-8
1479.1,-7.7,999,-9.2,-8
1484.2,-7.6,999,-9.1,-8
1489.2,-7.7,999,-9.2,-8
1494.2,-7.7,999,-9.1,-7.9
1499.2,-7.7,999,-9.1,-7.9
1504.2,-7.7,999,-9.1,-8
1509.2,-7.7,999,-9.1,-8
1514.2,-7.7,999,-9.1,-7.9
1519.2,-7.7,999,-9.1,-8
1524.2,-7.7,999,-9.1,-7.9
1529.3,-7.6,999,-9.1,-7.9
1534.2,-7.6,999,-9.1,-8
1539.3,-7.6,999,-9.1,-7.9
1544.3,-7.6,999,-9.1,-8
1549.3,-7.6,999,-9.1,-7.9
1554.3,-7.6,999,-9.1,-8
1559.3,-7.5,999,-9.1,-8
1564.4,-7.6,999,-9.1,-8
1569.4,-7.6,999,-9.1,-7.9
1574.4,-7.5,999,-9.1,-8
1579.4,-7.6,999,-9.1,-8
1584.4,-7.6,999,-9.1,-7.9
1589.4,-7.5,999,-9.1,-8
1594.4,-7.5,999,-9.1,-8
1599.5,-7.5,999,-9.1,-8
1604.4,-7.6,999,-9.1,-8
1609.5,-7.5,999,-9.1,-8
1614.5,-7.6,999,-9.2,-8
1619.5,-7.6,999,-9.2,-7.9
1624.5,-7.6,999,-9.1,-8
1629.5,-7.5,999,-9.2,-8
1634.5,-7.5,999,-9.1,-8
1639.5,-7.5,999,-9.2,-8
1644.6,-7.5,999,-9.1,-7.9
1649.5,-7.6,999,-9.1,-8
1654.5,-7.5,999,-9.1,-8
1659.6,-7.5,999,-9.1,-8
1664.6,-7.5,999,-9.1,-7.9
1669.6,-7.6,999,-9.1,-8
1674.6,-7.5,999,-9.1,-8
1679.7,-7.5,999,-9.1,-8
1684.7,-7.5,999,-9.1,-8
1689.7,-7.5,999,-9.1,-8
1694.7,-7.5,999,-9.1,-8
1699.7,-7.5,999,-9.1,-8
1704.7,-7.5,999,-9.1,-8
1709.8,-7.5,999,-8.8,-8
1714.8,-7.5,999,-9.1,-8.1
1719.8,-7.4,999,-9.1,-8.1
1724.8,-7.5,999,-9.1,-8
1729.8,-7.4,999,-9,-8.1
1734.8,-7.4,999,-9.1,-8
1739.8,-7.4,999,-9.1,-8.1
1744.9,-7.4,999,-9,-8
1749.9,-7.4,999,-9,-8.1
1754.9,-7.3,999,-9,-8
1759.9,-7.4,999,-8.9,-8
1764.9,-7.3,999,-8.9,-8
1769.9,-7.3,999,-8.9,-8
1774.9,-7.4,999,-8.9,-8
1780,-7.3,999,-8.9,-8
1784.9,-7.3,999,-8.9,-8
1790,-7.3,999,-8.9,-8
1795,-7.3,999,-8.9,-8
1800,-7.2,999,-8.9,-8
1805,-7.3,999,-8.7,-8
1810,-7.3,999,-8.9,-8
1815,-7.2,999,-8.7,-8
1820.1,-7.2,999,-8.7,-8
1825.1,-7.2,999,-8.7,-8
1830.1,-7.2,999,-8.6,-8
1835.1,-7.2,999,-8.6,-8
1840.1,-7.2,999,-8.8,-8
1845.2,-7.2,999,-8.9,-8
1850.1,-7.2,999,-8.9,-8
1855.2,-7.2,999,-8.9,-8
1860.2,-7.1,999,-8.8,-8
1865.2,-7.2,999,-8.7,-8
1870.2,-7.2,999,-8.8,-8
1875.2,-7.1,999,-8.8,-8
1880.3,-7.1,999,-8.8,-8
1885.3,-7.2,999,-8.8,-8
1890.3,-7.1,999,-8.6,-8
1895.3,-7.1,999,-8.6,-7.9
1900.3,-7.1,999,-8.8,-8
1905.3,-7.1,999,-8.8,-8
1910.3,-7.1,999,-8.6,-8
1915.4,-7.1,999,-8.6,-8
1920.3,-7.1,999,-8.8,-7.9
1925.4,-7.1,999,-8.6,-7.9
1930.4,-7.1,999,-8.8,-8
1935.4,-7.1,999,-8.8,-7.9
1940.4,-7.1,999,-8.6,-8
1945.4,-7.1,999,-8.6,-7.9
1950.4,-7.1,999,-8.6,-7.9
1955.5,-7.1,999,-8.8,-7.9
1960.5,-7.1,999,-8.6,-7.9
1965.4,-7,999,-8.6,-7.9
1970.5,-7.1,999,-8.8,-7.9
1975.5,-7.1,999,-8.6,-7.9
1980.5,-7.1,999,-8.8,-7.9
1985.5,-7.1,999,-8.8,-7.9
1990.6,-7.1,999,-8.6,-7.9
1995.5,-7.1,999,-8.9,-7.9
2000.5,-7.2,999,-8.7,-7.9
2005.6,-7.1,999,-9,-7.9
2010.6,-7.1,999,-8.9,-8
2015.6,-7.1,999,-9,-7.9
2020.6,-7.1,999,-9,-8
2025.6,-7.2,999,-9,-8
2030.6,-7.1,999,-9,-8
2035.6,-7.1,999,-9,-8
2040.7,-7.1,999,-9,-8
2045.6,-7.1,999,-9,-8
2050.6,-7.1,999,-9,-8
2055.6,-7.2,999,-9,-8
2060.7,-7.1,999,-9,-8
2065.7,-7.1,999,-8.9,-8
2070.7,-7.1,999,-8.8,-8
2075.7,-7.1,999,-8.9,-8
2080.7,-7.1,999,-8.9,-8
2085.7,-7,999,-8.9,-8
2090.7,-7.1,999,-8.9,-8
2095.7,-7.1,999,-8.9,-8
2100.7,-7.1,999,-8.9,-8
2105.8,-7.1,999,-8.9,-8
2110.8,-7.1,999,-8.7,-8
2115.9,-7,999,-8.7,-8
2120.8,-7,999,-8.8,-8
2125.9,-7,999,-8.8,-8
2130.9,-7,999,-8.8,-8
2135.9,-7,999,-8.8,-8
2140.9,-7,999,-8.8,-8
2145.9,-7,999,-8.8,-8
2150.9,-7,999,-8.8,-8
2155.9,-7,999,-8.8,-8
2161,-7,999,-8.8,-8
2165.9,-7,999,-8.8,-8
2171,-6.9,999,-8.8,-8
2176,-6.9,999,-8.8,-8
2181,-6.9,999,-8.9,-8
2186,-6.9,999,-8.8,-8
2191,-6.9,999,-8.8,-8
2196,-6.9,999,-8.8,-8
2201,-6.9,999,-8.8,-8
2206.1,-6.9,999,-8.8,-8
2211.1,-6.9,999,-8.5,-8
2216.1,-6.9,999,-8.6,-8
2221.1,-6.9,999,-8.8,-8
2226.1,-6.9,999,-8.5,-8
2231.1,-6.9,999,-8.6,-8
2236.2,-6.9,999,-8.8,-7.9
2241.2,-6.9,999,-8.5,-8
2246.2,-6.8,999,-8.6,-8
2251.2,-6.8,999,-8.7,-8
2256.2,-6.9,999,-8.5,-7.9
2261.2,-6.8,999,-8.5,-8
2266.2,-6.9,999,-8.8,-8
2271.2,-6.9,999,-8.5,-8
2276.3,-6.9,999,-8.8,-8
2281.2,-6.9,999,-8.8,-8
2286.3,-6.9,999,-8.8,-8
2291.3,-6.9,999,-8.8,-8
2296.3,-6.9,999,-8.8,-8
2301.3,-6.9,999,-8.6,-8
2306.3,-6.9,999,-8.6,-8
2311.4,-6.9,999,-8.7,-8
2316.3,-6.9,999,-8.8,-8
2321.4,-6.9,999,-8.8,-8
2326.4,-6.9,999,-8.9,-7.9
2331.4,-6.9,999,-8.9,-7.9
2336.4,-6.9,999,-8.8,-8
2341.4,-6.9,999,-8.6,-8
2346.5,-6.9,999,-8.6,-7.9
2351.4,-6.9,999,-8.8,-8
2356.4,-6.9,999,-8.7,-8
2361.5,-6.9,999,-8.9,-8
2366.5,-6.9,999,-8.6,-8
2371.6,-6.8,999,-8.9,-8
2376.6,-6.9,999,-8.6,-8
2381.5,-6.9,999,-8.8,-8
2386.5,-6.9,999,-8.6,-8
2391.6,-6.9,999,-8.6,-8
2396.6,-6.9,999,-8.8,-8
2401.6,-6.9,999,-8.8,-8
2406.6,-6.9,999,-8.6,-8
2411.7,-6.9,999,-8.8,-8
2416.6,-6.8,999,-8.6,-8
2421.6,-6.8,999,-8.8,-8
2426.6,-6.8,999,-8.8,-8
2431.7,-6.8,999,-8.8,-8
2436.7,-6.8,999,-8.8,-8
2441.8,-6.8,999,-8.8,-8
2446.7,-6.8,999,-8.6,-8
2451.7,-6.9,999,-8.8,-8
2456.8,-6.8,999,-8.6,-8.1
2461.8,-6.8,999,-8.8,-8
2466.8,-6.8,999,-8.6,-8
2471.8,-6.8,999,-8.8,-8.1
2476.8,-6.8,999,-8.8,-8
2481.8,-6.8,999,-8.8,-8
2486.8,-6.8,999,-8.8,-8
2491.8,-6.7,999,-8.8,-8
2496.9,-6.7,999,-8.8,-8
2501.9,-6.8,999,-8.8,-8
2506.9,-6.8,999,-8.5,-8
2511.9,-6.8,999,-8.8,-8
2516.9,-6.7,999,-8.5,-8
2521.9,-6.8,999,-8.5,-8
2527,-6.8,999,-8.7,-8
2531.9,-6.8,999,-8.5,-8
2536.9,-6.8,999,-8.8,-8
2542,-6.7,999,-8.6,-8
2547,-6.8,999,-8.7,-8
2552,-6.8,999,-8.7,-8
2557,-6.8,999,-8.8,-8
2562,-6.7,999,-8.5,-8
2567.1,-6.7,999,-8.8,-8
2572.1,-6.7,999,-8.5,-8
2577.1,-6.7,999,-8.7,-7.9
2582.1,-6.7,999,-8.5,-8
2587.1,-6.7,999,-8.8,-8
2592.2,-6.7,999,-8.8,-8
2597.2,-6.8,999,-8.8,-8
2602.2,-6.7,999,-8.7,-8
