Elapsed [s],T1 [C],T2 [C],T3 [C],T4 [C]
1304.407645,-12.7,999.0,-13.5,-14.1
1314.425054,-12.8,999.0,-13.5,-14.0
1324.449044,-12.7,999.0,-13.5,-14.0
1334.481371,-12.8,999.0,-13.5,-14.0
1344.522637,-12.8,999.0,-13.5,-14.1
1354.529607,-12.8,999.0,-13.5,-14.1
1364.587216,-12.8,999.0,-13.5,-14.1
1374.623889,-12.8,999.0,-13.5,-14.1
1384.662475,-12.8,999.0,-13.6,-14.1
1394.705019,-12.8,999.0,-13.6,-14.1
1404.733349,-12.8,999.0,-13.6,-14.1
1414.765527,-12.8,999.0,-13.6,-14.2
1424.789478,-12.8,999.0,-13.6,-14.2
1434.821598,-12.8,999.0,-13.6,-14.2
1444.842993,-12.8,999.0,-13.7,-14.2
1454.897505,-12.8,999.0,-13.7,-14.2
1464.90581,-12.8,999.0,-13.7,-14.2
1474.931038,-12.9,999.0,-13.7,-14.2
1484.971246,-12.9,999.0,-13.7,-14.2
1494.985629,-12.9,999.0,-13.7,-14.2
1505.003478,-13.0,999.0,-13.7,-14.3
1515.054351,-13.0,999.0,-13.7,-14.3
1525.073932,-12.9,999.0,-13.7,-14.2
1535.0934,-13.0,999.0,-13.7,-14.3
1545.120665,-13.0,999.0,-13.7,-14.3
1555.160233,-13.0,999.0,-13.8,-14.4
1565.166818,-13.0,999.0,-13.7,-14.4
1575.190616,-13.0,999.0,-13.7,-14.4
1585.230471,-13.0,999.0,-13.8,-14.4
1595.256771,-13.0,999.0,-13.8,-14.4
1605.265413,-13.0,999.0,-13.9,-14.4
1615.306126,-13.1,999.0,-13.8,-14.4
1625.366555,-13.1,999.0,-13.9,-14.4
1635.387349,-13.0,999.0,-13.9,-14.4
1645.417475,-13.0,999.0,-13.8,-14.4
1655.466266,-13.1,999.0,-13.9,-14.4
1665.489318,-13.1,999.0,-13.8,-14.5
1675.528623,-13.1,999.0,-13.9,-14.5
1685.534416,-13.1,999.0,-13.9,-14.6
1695.559053,-13.1,999.0,-13.9,-14.5
1705.599299,-13.1,999.0,-13.9,-14.5
1715.620554,-13.1,999.0,-13.9,-14.5
1725.649755,-13.1,999.0,-13.9,-14.5
1735.682474,-13.1,999.0,-13.9,-14.5
1745.700402,-13.1,999.0,-13.9,-14.6
1755.73267,-13.1,999.0,-13.9,-14.6
1765.75704,-13.1,999.0,-14.0,-14.6
1775.763075,-13.1,999.0,-14.0,-14.6
1785.795975,-13.1,999.0,-13.9,-14.6
1795.837899,-13.1,999.0,-14.0,-14.6
1805.884127,-13.2,999.0,-14.0,-14.6
1815.922479,-13.1,999.0,-14.0,-14.6
1825.946414,-13.1,999.0,-14.0,-14.6
1835.968924,-13.1,999.0,-14.0,-14.5
1846.007163,-13.2,999.0,-14.0,-14.5
1856.014307,-13.2,999.0,-14.0,-14.5
1866.051829,-13.2,999.0,-14.0,-14.5
1876.067933,-13.2,999.0,-14.0,-14.5
1886.083948,-13.2,999.0,-14.0,-14.6
1896.123749,-13.2,999.0,-14.0,-14.5
1906.154884,-13.2,999.0,-14.1,-14.5
1916.177578,-13.3,999.0,-14.0,-14.5
1926.203151,-13.2,999.0,-14.0,-14.5
1936.242478,-13.2,999.0,-14.1,-14.6
1946.249759,-13.2,999.0,-14.0,-14.5
1956.2673,-13.2,999.0,-14.0,-14.5
1966.272438,-13.3,999.0,-14.1,-14.6
1976.303311,-13.3,999.0,-14.0,-14.5
1986.35758,-13.2,999.0,-14.0,-14.5
1996.387169,-13.3,999.0,-14.1,-14.5
2006.430831,-13.2,999.0,-14.1,-14.6
2016.436364,-13.3,999.0,-14.1,-14.5
2026.475639,-13.3,999.0,-14.1,-14.5
2036.517099,-13.2,999.0,-14.1,-14.5
2046.540702,-13.3,999.0,-14.1,-14.5
2056.57018,-13.3,999.0,-14.1,-14.5
2066.599894,-13.3,999.0,-14.1,-14.5
2076.624589,-13.3,999.0,-14.1,-14.5
2086.663817,-13.4,999.0,-14.1,-14.5
2096.673159,-13.3,999.0,-14.1,-14.5
2106.678869,-13.4,999.0,-14.1,-14.5
2116.721944,-13.4,999.0,-14.2,-14.5
2126.741178,-13.4,999.0,-14.2,-14.5
2136.776927,-13.4,999.0,-14.2,-14.5
2146.801796,-13.3,999.0,-14.2,-14.5
2156.855614,-13.4,999.0,-14.1,-14.5
2166.878647,-13.4,999.0,-14.1,-14.5
2176.90195,-13.4,999.0,-14.1,-14.5
2186.940416,-13.4,999.0,-14.2,-14.5
2196.984235,-13.4,999.0,-14.2,-14.5
2207.006843,-13.4,999.0,-14.1,-14.5
2217.046538,-13.4,999.0,-14.1,-14.5
2227.087679,-13.4,999.0,-14.2,-14.5
2237.09529,-13.4,999.0,-14.1,-14.5
2247.135813,-13.4,999.0,-14.2,-14.5
2257.164321,-13.4,999.0,-14.1,-14.5
2267.186446,-13.4,999.0,-14.2,-14.5
2277.209264,-13.4,999.0,-14.1,-14.5
2287.228838,-13.4,999.0,-14.2,-14.5
2297.236017,-13.4,999.0,-14.2,-14.5
2307.290242,-13.4,999.0,-14.2,-14.5
2317.3144,-13.4,999.0,-14.2,-14.5
2327.35041,-13.4,999.0,-14.2,-14.5
2337.379769,-13.4,999.0,-14.2,-14.5
2347.402555,-13.4,999.0,-14.2,-14.5
2357.427056,-13.4,999.0,-14.2,-14.5
2367.47091,-13.4,999.0,-14.2,-14.5
2377.484642,-13.4,999.0,-14.2,-14.5
2387.527232,-13.5,999.0,-14.2,-14.5
2397.550193,-13.4,999.0,-14.2,-14.5
2407.603719,-13.5,999.0,-14.2,-14.5
2417.627099,-13.5,999.0,-14.2,-14.5
2427.646427,-13.4,999.0,-14.2,-14.5
2437.661572,-13.5,999.0,-14.2,-14.5
2447.700119,-13.5,999.0,-14.2,-14.5
2457.707807,-13.4,999.0,-14.2,-14.5
2467.733754,-13.5,999.0,-14.2,-14.6
2477.775372,-13.5,999.0,-14.2,-14.6
2487.793331,-13.4,999.0,-14.2,-14.6
2497.825995,-13.5,999.0,-14.2,-14.6
2507.86509,-13.5,999.0,-14.2,-14.5
2517.884879,-13.5,999.0,-14.2,-14.6
2527.924557,-13.5,999.0,-14.2,-14.6
2537.979421,-13.4,999.0,-14.2,-14.6
2548.024482,-13.5,999.0,-14.3,-14.6
2558.034592,-13.5,999.0,-14.2,-14.6
2568.073659,-13.5,999.0,-14.3,-14.6
2578.11254,-13.5,999.0,-14.3,-14.6
2588.142818,-13.5,999.0,-14.3,-14.6
2598.169529,-13.5,999.0,-14.2,-14.6
2608.178034,-13.5,999.0,-14.3,-14.6
2618.217505,-13.5,999.0,-14.2,-14.6
2628.241142,-13.5,999.0,-14.3,-14.6
2638.261596,-13.5,999.0,-14.2,-14.6
2648.307548,-13.5,999.0,-14.2,-14.6
2658.344673,-13.5,999.0,-14.3,-14.6
2668.353347,-13.5,999.0,-14.3,-14.6
2678.407547,-13.5,999.0,-14.3,-14.6
2688.439343,-13.6,999.0,-14.3,-14.6
2698.440613,-13.5,999.0,-14.3,-14.6
2708.478824,-13.6,999.0,-14.3,-14.7
2718.507828,-13.5,999.0,-14.3,-14.6
2728.510246,-13.5,999.0,-14.3,-14.6
2738.551934,-13.6,999.0,-14.3,-14.7
2748.595659,-13.5,999.0,-14.3,-14.7
2758.64481,-13.6,999.0,-14.3,-14.7
2768.682409,-13.5,999.0,-14.4,-14.7
2778.719598,-13.6,999.0,-14.3,-14.7
2788.764878,-13.6,999.0,-14.4,-14.7
2798.789287,-13.6,999.0,-14.3,-14.7
2808.836526,-13.6,999.0,-14.3,-14.7
2818.862075,-13.6,999.0,-14.4,-14.7
2828.885763,-13.6,999.0,-14.4,-14.7
2838.927436,-13.6,999.0,-14.4,-14.7
2848.968437,-13.6,999.0,-14.3,-14.8
2858.993523,-13.6,999.0,-14.4,-14.7
2869.019036,-13.6,999.0,-14.3,-14.7
