Timestamp, SPLYO.CONDENSER_TEMPERATURE.F_CV, SPLYO.SHELF_OUTLET.F_CV, SPLYO.SHELF_INLET.F_CV, SPLYO.SHELF_SP.F_CV, SPLYO.TC_AVG.F_CV, SPLYO.VACUUM_SP.F_CV, SPLYO.CHAMBER_CM.F_CV, SPLYO.ROUGH_VACUUM.F_CV, SPLYO.CHAMBER_PIRANI.F_CV, SPLYO.CONDENSER_VACUUM.F_CV, SPLYO.CHAMBER_PRESSURE.F_CV
5/7/2023 16:11,-88.9,8.8,10,10,999.9,70,70,0,76,60,-15.7
5/7/2023 16:12,-88.9,8.8,10,10,999.9,70,70,0,76,60,-15.7
5/7/2023 16:13,-88.7,8.8,9.9,10,999.9,70,70,0,76,60,-15.7
5/7/2023 16:14,-88.8,8.8,10,10,999.9,70,70,0,76,60,-15.7
5/7/2023 16:15,-88.8,8.8,10,10,999.9,70,70,0,76,60,-15.7
5/7/2023 16:16,-88.9,8.8,10,10,999.9,70,70,0,77,61,-15.7
5/7/2023 16:17,-88.7,8.8,9.9,10,999.9,70,70,0,76,61,-15.7
5/7/2023 16:18,-88.8,8.8,10,10,999.9,70,71,0,77,61,-15.7
5/7/2023 16:19,-88.8,8.8,10,10,999.9,70,70,0,76,60,-15.7
5/7/2023 16:20,-88.8,8.8,10,10,999.9,70,70,0,76,60,-15.7
5/7/2023 16:21,-88.8,8.8,10,10,999.9,70,70,0,76,60,-15.7
5/7/2023 16:22,-88.7,8.8,10,10,999.9,70,71,0,77,61,-15.7
5/7/2023 16:23,-88.8,8.8,10,10,999.9,70,70,0,76,60,-15.7
5/7/2023 16:24,-88.9,8.8,10,10,999.9,70,70,0,76,60,-15.7
5/7/2023 16:25,-88.8,8.8,10,10,999.9,70,71,0,77,61,-15.7
5/7/2023 16:26,-88.7,8.8,10,10,999.9,70,70,0,76,60,-15.7
5/7/2023 16:27,-89,8.9,10.1,10,999.9,70,70,0,76,60,-15.7
5/7/2023 16:28,-88.8,8.8,9.9,10,999.9,70,71,0,77,61,-15.7
5/7/2023 16:29,-88.7,8.8,10.1,10,999.9,70,70,0,76,60,-15.7
5/7/2023 16:30,-88.9,8.8,10,10,999.9,70,69,0,76,60,-15.7
5/7/2023 16:31,-88.9,8.8,10,10,999.9,70,69,0,76,60,-15.7
5/7/2023 16:32,-88.7,8.8,9.9,10,999.9,70,70,0,76,61,-15.7
5/7/2023 16:33,-88.8,8.8,10,10,999.9,70,70,0,76,61,-15.7
5/7/2023 16:34,-88.8,8.8,9.9,10,999.9,70,70,0,76,60,-15.7
5/7/2023 16:35,-89.1,8.8,10.1,10,999.9,70,71,0,77,61,-15.7
5/7/2023 16:36,-88.9,8.8,10,10,999.9,70,69,0,76,60,-15.7
5/7/2023 16:37,-89,8.8,10.1,10,999.9,70,70,0,76,61,-15.7
5/7/2023 16:38,-89,8.8,10,10,999.9,70,70,0,76,60,-15.7
5/7/2023 16:39,-89,8.8,10,10,999.9,70,70,0,76,60,-15.7
5/7/2023 16:40,-88.9,8.8,10.1,10,999.9,70,71,0,77,61,-15.7
5/7/2023 16:41,-88.9,8.8,10,10,999.9,70,71,0,77,61,-15.7
5/7/2023 16:42,-88.9,8.8,10,10,999.9,70,70,0,76,60,-15.7
5/7/2023 16:43,-89,8.8,10,10,999.9,70,70,0,76,61,-15.7
5/7/2023 16:44,-88.9,8.8,10,10,999.9,70,70,0,76,61,-15.7
5/7/2023 16:45,-88.9,8.8,10.1,10,999.9,70,70,0,76,61,-15.7
5/7/2023 16:46,-88.9,8.8,10,10,999.9,70,70,0,76,61,-15.7
5/7/2023 16:47,-88.8,8.8,10,10,999.9,70,70,0,76,60,-15.7
5/7/2023 16:48,-88.7,8.8,9.9,10,999.9,70,71,0,77,61,-15.7
5/7/2023 16:49,-88.8,8.8,10,10,999.9,70,70,0,76,60,-15.7
5/7/2023 16:50,-88.8,8.8,10,10,999.9,70,71,0,76,61,-15.7
5/7/2023 16:51,-88.9,8.8,10,10,999.9,70,70,0,76,60,-15.7
5/7/2023 16:52,-88.7,8.8,9.9,10,999.9,70,70,0,76,60,-15.7
5/7/2023 16:53,-88.8,8.8,10.1,10,999.9,70,70,0,76,61,-15.7
5/7/2023 16:54,-88.9,8.8,10.1,10,999.9,70,70,0,76,60,-15.7
5/7/2023 16:55,-88.8,8.8,10,10,999.9,70,71,0,77,61,-15.7
5/7/2023 16:56,-88.8,8.8,10.1,10,999.9,70,70,0,76,60,-15.7
5/7/2023 16:57,-88.8,8.8,10,10,999.9,70,70,0,76,60,-15.7
5/7/2023 16:58,-88.8,8.8,10,10,999.9,70,70,0,76,60,-15.7
5/7/2023 16:59,-89,8.8,10.1,10,999.9,70,71,0,76,61,-15.7
5/7/2023 17:00,-88.7,8.8,9.9,10,999.9,70,70,0,76,61,-15.7
5/7/2023 17:01,-88.6,8.7,9.9,10,999.9,70,70,0,76,61,-15.7
5/7/2023 17:02,-88.9,8.8,10.1,10,999.9,70,69,0,75,60,-15.7
5/7/2023 17:03,-88.7,8.8,10,10,999.9,70,71,0,76,61,-15.7
5/7/2023 17:04,-88.8,8.8,10.1,10,999.9,70,70,0,76,61,-15.7
5/7/2023 17:05,-88.9,8.8,10,10,999.9,70,70,0,76,60,-15.7
5/7/2023 17:06,-88.8,8.8,10,10,999.9,70,70,0,76,60,-15.7
5/7/2023 17:07,-88.8,8.8,10.1,10,999.9,70,70,0,76,61,-15.7
5/7/2023 17:08,-88.8,8.8,10,10,999.9,70,70,0,76,61,-15.7
5/7/2023 17:09,-88.8,8.8,10,10,999.9,70,69,0,75,60,-15.7
5/7/2023 17:10,-88.9,8.8,10,10,999.9,70,70,0,76,60,-15.7
5/7/2023 17:11,-88.7,8.8,9.9,10,999.9,70,71,0,76,61,-15.7
5/7/2023 17:12,-88.7,8.8,10.1,10,999.9,70,70,0,76,61,-15.7
5/7/2023 17:13,-88.9,8.8,10,10,999.9,70,70,0,76,61,-15.7
5/7/2023 17:14,-88.8,8.8,9.9,10,999.9,70,70,0,76,60,-15.7
5/7/2023 17:15,-88.8,8.8,10.1,10,999.9,70,70,0,76,60,-15.7
5/7/2023 17:16,-88.8,8.8,10,10,999.9,70,70,0,76,60,-15.7
5/7/2023 17:17,-88.8,8.8,10,10,999.9,70,70,0,76,60,-15.7
5/7/2023 17:18,-88.8,8.8,10,10,999.9,70,70,0,76,60,-15.7
5/7/2023 17:19,-88.7,8.8,10.1,10,999.9,70,70,0,76,60,-15.7
5/7/2023 17:20,-88.8,8.8,10,10,999.9,70,70,0,76,61,-15.7
5/7/2023 17:21,-88.8,8.8,10,10,999.9,70,71,0,76,61,-15.7
5/7/2023 17:22,-88.8,8.8,9.9,10,999.9,70,70,0,76,60,-15.7
5/7/2023 17:23,-88.7,8.8,10.1,10,999.9,70,70,0,76,61,-15.7
5/7/2023 17:24,-88.9,8.8,10,10,999.9,70,70,0,75,60,-15.7
5/7/2023 17:25,-88.8,8.8,10,10,999.9,70,70,0,76,61,-15.7
5/7/2023 17:26,-88.8,8.8,9.9,10,999.9,70,71,0,76,61,-15.7
5/7/2023 17:27,-88.7,8.8,10,10,999.9,70,70,0,76,60,-15.7
5/7/2023 17:28,-88.6,8.8,10,10,999.9,70,70,0,76,60,-15.7
5/7/2023 17:29,-88.9,8.8,10.1,10,999.9,70,70,0,76,60,-15.7
5/7/2023 17:30,-88.8,8.8,10,10,999.9,70,70,0,76,61,-15.7
5/7/2023 17:31,-88.7,8.8,10.1,10,999.9,70,70,0,76,61,-15.7
5/7/2023 17:32,-88.7,8.8,10,10,999.9,70,70,0,76,61,-15.7
5/7/2023 17:33,-88.7,8.8,10,10,999.9,70,70,0,75,60,-15.7
5/7/2023 17:34,-88.8,8.8,10,10,999.9,70,71,0,76,61,-15.7
5/7/2023 17:35,-88.6,8.8,9.9,10,999.9,70,70,0,76,61,-15.7
5/7/2023 17:36,-88.7,8.8,10.1,10,999.9,70,71,0,76,61,-15.7
5/7/2023 17:37,-88.7,8.8,10,10,999.9,70,70,0,75,60,-15.7
5/7/2023 17:38,-88.7,8.8,10,10,999.9,70,70,0,76,60,-15.7
5/7/2023 17:39,-88.7,8.8,10.1,10,999.9,70,70,0,76,60,-15.7
5/7/2023 17:40,-88.6,8.8,10,10,999.9,70,71,0,76,61,-15.7
5/7/2023 17:41,-88.6,8.8,10,10,999.9,70,70,0,76,61,-15.7
5/7/2023 17:42,-88.7,8.8,10,10,999.9,70,70,0,76,61,-15.7
5/7/2023 17:43,-88.5,8.8,9.9,10,999.9,70,70,0,76,60,-15.7
5/7/2023 17:44,-88.7,8.8,10.1,10,999.9,70,70,0,76,60,-15.7
5/7/2023 17:45,-88.7,8.8,10,10,999.9,70,70,0,75,60,-15.7
5/7/2023 17:46,-88.8,8.8,10,10,999.9,70,71,0,76,61,-15.7
5/7/2023 17:47,-88.5,8.8,9.9,10,999.9,70,70,0,75,60,-15.7
5/7/2023 17:48,-88.8,8.8,10.1,10,999.9,70,70,0,76,61,-15.7
5/7/2023 17:49,-88.7,8.8,10,10,999.9,70,70,0,75,60,-15.7
5/7/2023 17:50,-88.6,8.8,9.9,10,999.9,70,70,0,76,60,-15.7
5/7/2023 17:51,-88.7,8.8,10,10,999.9,70,70,0,76,61,-15.7
5/7/2023 17:52,-88.7,8.8,10,10,999.9,70,70,0,75,60,-15.7
5/7/2023 17:53,-88.7,8.8,10,10,999.9,70,70,0,75,60,-15.7
5/7/2023 17:54,-88.5,8.8,9.9,10,999.9,70,70,0,75,60,-15.7
5/7/2023 17:55,-88.6,8.8,10,10,999.9,70,71,0,76,61,-15.7
5/7/2023 17:56,-88.8,8.8,10,10,999.9,70,70,0,75,60,-15.7
5/7/2023 17:57,-88.6,8.8,10,10,999.9,70,70,0,76,60,-15.7
5/7/2023 17:58,-88.4,8.8,9.9,10,999.9,70,70,0,75,60,-15.7
5/7/2023 17:59,-88.6,8.8,10,10,999.9,70,71,0,76,61,-15.7
5/7/2023 18:00,-88.7,8.8,10.1,10,999.9,70,71,0,76,61,-15.7
5/7/2023 18:01,-88.6,8.8,10,10,999.9,70,71,0,76,61,-15.7
5/7/2023 18:02,-88.5,8.8,9.9,10,999.9,70,69,0,75,60,-15.7
5/7/2023 18:03,-88.6,8.8,10,10,999.9,70,70,0,76,60,-15.7
5/7/2023 18:04,-88.6,8.8,10,10,999.9,70,70,0,76,61,-15.7
5/7/2023 18:05,-88.5,8.8,10,10,999.9,70,70,0,75,60,-15.7
5/7/2023 18:06,-88.4,8.8,9.9,10,999.9,70,70,0,76,60,-15.7
5/7/2023 18:07,-88.5,8.8,10,10,999.9,70,71,0,76,61,-15.7
5/7/2023 18:08,-88.5,8.8,10,10,999.9,70,70,0,76,61,-15.7
5/7/2023 18:09,-88.6,8.8,10,10,999.9,70,70,0,76,61,-15.7
5/7/2023 18:10,-88.3,8.8,9.9,10,999.9,70,70,0,76,60,-15.7
5/7/2023 18:11,-88.5,8.8,10,10,999.9,70,70,0,76,61,-15.7
5/7/2023 18:12,-88.5,8.8,10,10,999.9,70,70,0,75,60,-15.7
5/7/2023 18:13,-88.4,8.8,10,10,999.9,70,71,0,76,61,-15.7
5/7/2023 18:14,-88.3,8.8,10.1,10,999.9,70,69,0,75,60,-15.7
5/7/2023 18:15,-88.4,8.8,10,10,999.9,70,70,0,75,60,-15.7
5/7/2023 18:16,-88.5,8.8,10,10,999.9,70,70,0,75,60,-15.7
5/7/2023 18:17,-88.5,8.8,10,10,999.9,70,70,0,76,60,-15.7
5/7/2023 18:18,-88.4,8.8,9.9,10,999.9,70,70,0,76,61,-15.7
5/7/2023 18:19,-88.4,8.8,10,10,999.9,70,70,0,75,60,-15.7
5/7/2023 18:20,-88.5,8.8,10,10,999.9,70,70,0,75,60,-15.7
5/7/2023 18:21,-88.6,8.8,10,10,999.9,70,70,0,76,61,-15.7
5/7/2023 18:22,-88.5,8.8,9.9,10,999.9,70,70,0,75,60,-15.7
5/7/2023 18:23,-88.6,8.8,10.1,10,999.9,70,71,0,76,61,-15.7
5/7/2023 18:24,-88.7,8.8,10.1,10,999.9,70,71,0,76,61,-15.7
5/7/2023 18:25,-88.6,8.8,10,10,999.9,70,70,0,75,60,-15.7
5/7/2023 18:26,-88.5,8.8,9.9,10,999.9,70,70,0,76,60,-15.7
5/7/2023 18:27,-88.5,8.7,10.1,10,999.9,70,70,0,75,60,-15.7
5/7/2023 18:28,-88.6,8.8,10.1,10,999.9,70,70,0,75,60,-15.7
5/7/2023 18:29,-88.5,8.8,10,10,999.9,70,70,0,75,60,-15.7
5/7/2023 18:30,-88.4,8.8,9.9,10,999.9,70,70,0,76,61,-15.7
5/7/2023 18:31,-88.5,8.8,10,10,999.9,70,70,0,75,60,-15.7
5/7/2023 18:32,-88.5,8.8,10,10,999.9,70,70,0,76,61,-15.7
5/7/2023 18:33,-88.7,8.8,10,10,999.9,70,70,0,76,61,-15.7
5/7/2023 18:34,-88.5,8.8,9.9,10,999.9,70,70,0,75,60,-15.7
5/7/2023 18:35,-88.3,8.8,9.9,10,999.9,70,70,0,76,61,-15.7
5/7/2023 18:36,-88.7,8.8,10.1,10,999.9,70,71,0,76,61,-15.7
5/7/2023 18:37,-88.6,8.8,10,10,999.9,70,71,0,76,61,-15.7
5/7/2023 18:38,-88.4,8.8,9.9,10,999.9,70,70,0,75,60,-15.7
5/7/2023 18:39,-88.3,8.7,10.1,10,999.9,70,70,0,75,60,-15.7
5/7/2023 18:40,-88.6,8.8,10.1,10,999.9,70,70,0,75,60,-15.7
5/7/2023 18:41,-88.5,8.8,10,10,999.9,70,71,0,76,61,-15.7
5/7/2023 18:42,-88.4,8.8,10,10,999.9,70,70,0,76,61,-15.7
5/7/2023 18:43,-88.4,8.8,10.2,10,999.9,70,70,0,75,60,-15.7
5/7/2023 18:44,-88.6,8.8,10,10,999.9,70,70,0,75,60,-15.7
5/7/2023 18:45,-88.5,8.8,10,10,999.9,70,70,0,75,60,-15.7
5/7/2023 18:46,-88.4,8.8,9.9,10,999.9,70,70,0,76,60,-15.7
5/7/2023 18:47,-88.5,8.8,10,10,999.9,70,70,0,75,60,-15.7
5/7/2023 18:48,-88.7,8.8,10,10,999.9,70,70,0,75,60,-15.7
5/7/2023 18:49,-88.5,8.8,10,10,999.9,70,69,0,75,60,-15.7
5/7/2023 18:50,-88.3,8.8,9.9,10,999.9,70,70,0,75,60,-15.7
5/7/2023 18:51,-88.7,8.8,10.1,10,999.9,70,70,0,75,61,-15.7
5/7/2023 18:52,-88.7,8.9,10,10,999.9,70,70,0,75,60,-15.7
5/7/2023 18:53,-88.5,8.8,9.9,10,999.9,70,69,0,75,60,-15.7
5/7/2023 18:54,-88.4,8.8,10,10,999.9,70,70,0,75,60,-15.7
5/7/2023 18:55,-88.7,8.8,10.1,10,999.9,70,70,0,75,60,-15.7
5/7/2023 18:56,-88.6,8.8,10,10,999.9,70,71,0,76,61,-15.7
5/7/2023 18:57,-88.4,8.8,9.9,10,999.9,70,69,0,75,60,-15.7
5/7/2023 18:58,-88.5,8.8,10.1,10,999.9,70,70,0,76,61,-15.7
5/7/2023 18:59,-66.3,8.9,10.2,0,999.9,0,2100,65,1042,2100,-14
5/7/2023 19:00,-62.5,9.2,10.5,0,999.9,0,2100,139,1043,2100,-12.1
