Elapsed [s],T1 [C],T2 [C],T3 [C],T4 [C]
58276.91693,-38.1,999,-38.9,-39.3
58286.94561,-38.1,999,-38.9,-39.4
58296.99079,-38.1,999,-38.9,-39.4
58307.00212,-38.2,999,-38.9,-39.4
58317.00652,-38.2,999,-39.2,-39.2
58327.01848,-38.2,999,-39.2,-39.2
58337.03122,-38.2,999,-39.2,-39.2
58347.04159,-38.2,999,-39.2,-39.5
58357.06848,-38.2,999,-39.2,-39.5
58367.1101,-38.2,999,-39.2,-39.4
58377.13804,-38.3,999,-39.3,-39.5
58387.14313,-38.3,999,-39.3,-39.6
58397.19351,-38.3,999,-39.2,-39.5
58407.22126,-38.3,999,-39.3,-39.6
58417.24795,-38.3,999,-39.3,-39.6
58427.29008,-38.3,999,-39.3,-39.6
58437.30138,-38.3,999,-39.3,-39.6
58447.31422,-38.3,999,-39.3,-39.6
58457.32618,-38.3,999,-39.3,-39.6
58467.35369,-38.3,999,-39.3,-39.7
58477.382,-38.4,999,-39.3,-39.7
58487.40934,-38.4,999,-39.3,-39.7
58497.4542,-38.4,999,-39.3,-39.8
58507.5135,-38.4,999,-39.3,-39.8
58517.53803,-38.4,999,-39.4,-39.9
58527.5541,-38.4,999,-39.4,-39.9
58537.58218,-38.4,999,-39.4,-40
58547.61108,-38.5,999,-39.4,-39.9
58557.64034,-38.5,999,-39.5,-39.9
58567.66784,-38.5,999,-39.4,-40
58577.69542,-38.5,999,-39.4,-40.1
58587.72103,-38.5,999,-39.5,-40.1
58597.74924,-38.5,999,-39.5,-40.1
58607.77784,-38.5,999,-39.5,-40.3
58617.78745,-38.6,999,-39.6,-40.3
58627.79885,-38.6,999,-39.6,-40.2
58637.81954,-38.6,999,-39.6,-40.3
58647.83889,-38.7,999,-39.6,-40.3
58657.86492,-38.7,999,-39.6,-40.3
58667.92331,-38.7,999,-39.6,-40.3
58677.95029,-38.7,999,-39.7,-40.4
58687.97817,-38.7,999,-39.7,-40.4
58698.00525,-38.7,999,-39.7,-40.5
58708.03209,-38.7,999,-39.7,-40.5
58718.04442,-38.7,999,-39.8,-40.5
58728.0864,-38.7,999,-39.8,-40.5
58738.13052,-38.8,999,-39.7,-40.5
58748.14314,-38.8,999,-39.8,-40.6
58758.18652,-38.8,999,-39.9,-40.6
58768.21563,-38.8,999,-39.9,-40.6
58778.24919,-38.8,999,-39.9,-40.6
58788.2546,-38.8,999,-40,-40.6
58798.28331,-38.8,999,-39.9,-40.6
58808.34168,-38.9,999,-40,-40.6
58818.36903,-38.9,999,-40,-40.7
58828.41343,-38.9,999,-39.9,-40.7
58838.44218,-38.9,999,-39.9,-40.7
58848.46936,-38.9,999,-40,-40.7
58858.49651,-39,999,-40,-40.7
58868.5259,-39,999,-40,-40.7
58878.55347,-39,999,-40,-40.7
58888.55935,-39.1,999,-40,-40.7
58898.59467,-39,999,-40,-40.8
58908.62858,-39.1,999,-40,-40.8
58918.64835,-39.1,999,-40,-40.8
58928.66227,-39.1,999,-40,-40.7
58938.67202,-39.1,999,-40,-40.7
58948.69924,-39.1,999,-40,-40.7
58958.72635,-39.1,999,-40,-40.8
58968.7688,-39.1,999,-40.1,-40.7
58978.79931,-39.2,999,-40,-40.8
58988.84121,-39.2,999,-40,-40.8
58998.86768,-39.3,999,-40.1,-40.8
59008.89707,-39.2,999,-40.1,-40.8
59018.92357,-39.3,999,-40.1,-40.8
59028.95739,-39.3,999,-40.1,-40.8
59038.98193,-39.3,999,-40,-40.8
59049.01403,-39.3,999,-40.1,-40.8
59059.03649,-39.3,999,-40.1,-40.9
59069.06486,-39.3,999,-40.1,-40.9
59079.08569,-39.4,999,-40.1,-40.9
59089.1047,-39.4,999,-40.1,-40.9
59099.11741,-39.4,999,-40.1,-40.9
59109.16278,-39.5,999,-40.1,-40.9
59119.19017,-39.5,999,-40.1,-40.9
59129.2002,-39.4,999,-40,-40.8
59139.22079,-39.1,999,-39.9,-40.6
59149.25322,-38.7,999,-39.7,-40.2
59159.26757,-38.4,999,-39.6,-40.1
59169.29671,-38.1,999,-39.4,-39.8
59179.33963,-37.9,999,-39.3,-39.6
59189.36887,-37.6,999,-39.3,-39.1
59199.4114,-37.4,999,-39.1,-38.9
59209.4392,-37.2,999,-39,-38.6
59219.46793,-37,999,-39,-38.3
59229.51234,-36.8,999,-38.7,-38.1
59239.5423,-36.6,999,-38.6,-37.7
59249.58533,-36.4,999,-38.6,-37.3
59259.61375,-36.2,999,-38.6,-37.1
59269.61737,-36.1,999,-38.6,-36.8
59279.6499,-35.7,999,-38.6,-36.5
59289.66428,-35.5,999,-38.5,-36.2
59299.67551,-35.4,999,-38.5,-35.9
59309.68747,-35.2,999,-38.4,-35.6
59319.69822,-35.1,999,-38.4,-35.4
59329.74231,-35,999,-38.3,-35.2
59339.7702,-34.8,999,-38.2,-34.7
59349.7971,-34.7,999,-38.2,-34.5
59359.83866,-34.5,999,-38.1,-34.2
59369.88188,-34.3,999,-38,-34
